step,homeostasis,conflict_rate,food_concentration,nutrition_gap,social_resonance,source
815000,0.5714285969734192,0.6583333611488342,0.16723880171775818,0.0,0.12452247738838196,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000815000.json
820000,0.5714285969734192,0.7500000596046448,0.1671745628118515,0.0,0.13899776339530945,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000820000.json
825000,0.5714285969734192,0.7833333611488342,0.16721108555793762,0.0,0.1479809284210205,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000825000.json
830000,0.5714285969734192,0.7250000238418579,0.16672775149345398,0.0,0.12161491066217422,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000830000.json
835000,0.5714285969734192,0.675000011920929,0.16645069420337677,0.0,0.13445329666137695,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000835000.json
840000,0.5714285969734192,0.675000011920929,0.1665099412202835,0.0,0.1493016481399536,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000840000.json
845000,0.5714285969734192,0.675000011920929,0.16628658771514893,0.0,0.1295703947544098,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000845000.json
850000,0.5714285969734192,0.675000011920929,0.16630135476589203,0.0,0.12578704953193665,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000850000.json
855000,0.5714285969734192,0.675000011920929,0.16621865332126617,0.0,0.13640418648719788,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000855000.json
860000,0.5714285969734192,0.6666666865348816,0.1664610356092453,0.0,0.1463533639907837,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000860000.json
865000,0.5714285969734192,0.6666666865348816,0.1665762960910797,0.0,0.12339349091053009,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000865000.json
870000,0.5714285969734192,0.6666666865348816,0.16672027111053467,0.0,0.1276225745677948,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000870000.json
875000,0.5714285969734192,0.6666666865348816,0.16713576018810272,0.0,0.14094845950603485,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000875000.json
880000,0.5714285969734192,0.6666666865348816,0.167425274848938,0.0,0.15575414896011353,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000880000.json
885000,0.5714285969734192,0.6666666865348816,0.1676248461008072,0.0,0.12651360034942627,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000885000.json
890000,0.5714285969734192,0.6666666865348816,0.16790041327476501,0.0,0.13360613584518433,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000890000.json
895000,0.5714285969734192,0.6583333611488342,0.16806524991989136,0.0,0.14549332857131958,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000895000.json
900000,0.5714285969734192,0.6583333611488342,0.1679917573928833,0.0,0.11978903412818909,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000900000.json
905000,0.5714285969734192,0.6583333611488342,0.16808180510997772,0.0,0.11676505208015442,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000905000.json
910000,0.5714285969734192,0.6583333611488342,0.16792888939380646,0.0,0.13318631052970886,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000910000.json
915000,0.5714285969734192,0.675000011920929,0.16791093349456787,0.0,0.14363166689872742,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000915000.json
920000,0.5714285969734192,0.7666667103767395,0.1676478534936905,0.0,0.113321453332901,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000920000.json
925000,0.5714285969734192,0.7666667103767395,0.16745878756046295,0.0,0.12389717996120453,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000925000.json
930000,0.5714285969734192,0.6833333969116211,0.16731402277946472,0.0,0.13695724308490753,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000930000.json
935000,0.5714285969734192,0.6666666865348816,0.1672646403312683,0.0,0.1515907645225525,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000935000.json
940000,0.5714285969734192,0.675000011920929,0.16715550422668457,0.0,0.11897125840187073,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000940000.json
945000,0.5714285969734192,0.675000011920929,0.16721662878990173,0.0,0.13359013199806213,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000945000.json
950000,0.5714285969734192,0.675000011920929,0.1672491729259491,0.0,0.141647070646286,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000950000.json
955000,0.5714285969734192,0.675000011920929,0.16717301309108734,0.0,0.12254025042057037,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000955000.json
960000,0.5714285969734192,0.6666666865348816,0.1671563982963562,0.0,0.12439823150634766,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000960000.json
965000,0.5714285969734192,0.6583333611488342,0.1674400120973587,0.0,0.14217104017734528,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000965000.json
970000,0.5714285969734192,0.6583333611488342,0.1673945188522339,0.0,0.15052589774131775,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000970000.json
975000,0.5714285969734192,0.6666666865348816,0.16780169308185577,0.0,0.12318234145641327,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000975000.json
980000,0.5714285969734192,0.6666666865348816,0.1679074615240097,0.0,0.1268593966960907,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000980000.json
985000,0.5714285969734192,0.6666666865348816,0.1680159866809845,0.0,0.1435258537530899,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000985000.json
990000,0.5714285969734192,0.6583333611488342,0.16827906668186188,0.0,0.15373584628105164,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000990000.json
995000,0.5714285969734192,0.6583333611488342,0.16826456785202026,0.0,0.11739346385002136,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_000995000.json
1000000,0.5714285969734192,0.6583333611488342,0.1682925522327423,0.0,0.13526108860969543,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001000000.json
1005000,0.5714285969734192,0.6583333611488342,0.168057382106781,0.0,0.14260514080524445,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001005000.json
1010000,0.5714285969734192,0.6583333611488342,0.16776005923748016,0.0,0.11902637779712677,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001010000.json
1015000,0.5714285969734192,0.6583333611488342,0.1678640991449356,0.0,0.12060116231441498,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001015000.json
1020000,0.5714285969734192,0.6666666865348816,0.16760893166065216,0.0,0.13208350539207458,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001020000.json
1025000,0.5714285969734192,0.6666666865348816,0.16766494512557983,0.0,0.14385439455509186,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001025000.json
1030000,0.5714285969734192,0.6666666865348816,0.16768032312393188,0.0,0.11449284851551056,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001030000.json
1035000,0.5714285969734192,0.675000011920929,0.167673721909523,0.0,0.12626999616622925,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001035000.json
1040000,0.5714285969734192,0.675000011920929,0.16765053570270538,0.0,0.13400685787200928,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001040000.json
1045000,0.5714285969734192,0.675000011920929,0.167566180229187,0.0,0.14886918663978577,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001045000.json
1050000,0.5714285969734192,0.675000011920929,0.16751576960086823,0.0,0.12128772586584091,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001050000.json
1055000,0.5714285969734192,0.675000011920929,0.16754844784736633,0.0,0.13134679198265076,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001055000.json
1060000,0.5714285969734192,0.675000011920929,0.1676992028951645,0.0,0.14287418127059937,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001060000.json
1065000,0.5714285969734192,0.675000011920929,0.16775411367416382,0.0,0.11994075775146484,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001065000.json
1070000,0.5714285969734192,0.6666666865348816,0.1680513173341751,0.0,0.11870034039020538,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001070000.json
1075000,0.5714285969734192,0.6666666865348816,0.1683960109949112,0.0,0.13432113826274872,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001075000.json
1080000,0.5714285969734192,0.6666666865348816,0.1686333417892456,0.0,0.1503070592880249,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001080000.json
1085000,0.5714285969734192,0.6666666865348816,0.16893431544303894,0.0,0.11976613849401474,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001085000.json
1090000,0.5714285969734192,0.6666666865348816,0.1690324991941452,0.0,0.12502232193946838,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001090000.json
1095000,0.5714285969734192,0.6666666865348816,0.16917498409748077,0.0,0.13801822066307068,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001095000.json
1100000,0.5714285969734192,0.6666666865348816,0.16919073462486267,0.0,0.1476137638092041,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001100000.json
1105000,0.5714285969734192,0.6666666865348816,0.1692456603050232,0.0,0.11119615286588669,3_16175befdc7f48b28a58348de2f1d87e_artifacts_day_reports_day_block_001105000.json
